stockcode,year,roc,ey,EBIT,EV,label
T13,2017,188.42,0.0686935086277732,4180000.0,60850000.0,1
T13,2014,-14.35,0.0112100006793939,3300000.0,294380000.0,0
T13,2015,-205.82,-0.0821165605890428,-13160000.0,160260000.0,0
T13,2017,188.42,0.0686935086277732,4180000.0,60850000.0,1
T41,2014,12.36,0.1296332422941865,13290000.0,102520000.0,0
T41,2015,13.56,0.1552199316503142,14080000.0,90710000.0,0
T41,2016,9.61,0.1362277239564645,11390000.0,83610000.0,0
T41,2017,10.54,0.1165658180157552,10210000.0,87590000.0,0
T43,2014,4.16,0.0600205198358413,7020000.0,116960000.0,1
T43,2015,3.79,0.0479067760034527,5550000.0,115850000.0,0
T43,2016,1.1,0.0362523082904072,3730000.0,102890000.0,0
T43,2017,14.91,0.1525351512569237,17900000.0,117350000.0,0
T55,2015,9.17,0.1233811086168192,14290000.0,115820000.0,0
T55,2016,11.49,0.1470555493710341,13210000.0,89830000.0,0
T55,2017,3.72,0.0419942816297355,4700000.0,111920000.0,0
T6I,2014,6.05,0.0268787053356833,6710000.0,249640000.0,0
T6I,2015,6.56,0.0352177571216795,8790000.0,249590000.0,0
T6I,2016,8.17,0.0457558514694667,15600000.0,340940000.0,1
T6I,2017,9.14,0.0516903798459731,19800000.0,383050000.0,1
T6I,2014,6.05,0.0268787053356833,6710000.0,249640000.0,0
T6I,2015,6.56,0.0352177571216795,8790000.0,249590000.0,0
T6I,2016,8.17,0.0457558514694667,15600000.0,340940000.0,1
T6I,2017,9.14,0.0516903798459731,19800000.0,383050000.0,1
U09,2014,5.22,0.051333898636749,7870000.0,153310000.0,0
U09,2015,7.2,0.0957652076774652,9430000.0,98470000.0,0
U09,2016,7.04,0.0640907520442243,11130000.0,173660000.0,1
U09,2017,5.61,0.1007445791618453,40050000.0,397540000.0,0
U09,2014,5.22,0.051333898636749,7870000.0,153310000.0,0
U09,2015,7.2,0.0957652076774652,9430000.0,98470000.0,0
U09,2016,7.04,0.0640907520442243,11130000.0,173660000.0,1
U09,2017,5.61,0.1007445791618453,40050000.0,397540000.0,0
U09,2014,5.22,0.051333898636749,7870000.0,153310000.0,0
U09,2015,7.2,0.0957652076774652,9430000.0,98470000.0,0
U09,2016,7.04,0.0640907520442243,11130000.0,173660000.0,1
U09,2017,5.61,0.1007445791618453,40050000.0,397540000.0,0
U13,2015,7.28,0.0,0.0,293260000.0,1
U13,2016,7.15,0.0,0.0,291290000.0,1
U13,2017,9.25,0.0,0.0,448060000.0,1
U13,2015,7.28,0.0,0.0,293260000.0,1
U13,2016,7.15,0.0,0.0,291290000.0,1
U13,2017,9.25,0.0,0.0,448060000.0,1
U77,2014,36.21,0.0512984379416716,41740000.0,813670000.0,0
U77,2015,4.77,0.0154310907903331,7560000.0,489920000.0,0
U77,2016,22.98,0.0509004937069744,29280000.0,575240000.0,0
U77,2017,7.61,0.0416199775892428,13000000.0,312350000.0,0
U77,2014,36.21,0.0512984379416716,41740000.0,813670000.0,0
U77,2015,4.77,0.0154310907903331,7560000.0,489920000.0,0
U77,2016,22.98,0.0509004937069744,29280000.0,575240000.0,0
U77,2017,7.61,0.0416199775892428,13000000.0,312350000.0,0
U77,2014,36.21,0.0512984379416716,41740000.0,813670000.0,0
U77,2015,4.77,0.0154310907903331,7560000.0,489920000.0,0
U77,2016,22.98,0.0509004937069744,29280000.0,575240000.0,0
U77,2017,7.61,0.0416199775892428,13000000.0,312350000.0,0
U77,2014,36.21,0.0512984379416716,41740000.0,813670000.0,0
U77,2015,4.77,0.0154310907903331,7560000.0,489920000.0,0
U77,2016,22.98,0.0509004937069744,29280000.0,575240000.0,0
U77,2017,7.61,0.0416199775892428,13000000.0,312350000.0,0
U77,2014,36.21,0.0512984379416716,41740000.0,813670000.0,0
U77,2015,4.77,0.0154310907903331,7560000.0,489920000.0,0
U77,2016,22.98,0.0509004937069744,29280000.0,575240000.0,0
U77,2017,7.61,0.0416199775892428,13000000.0,312350000.0,0
U77,2014,36.21,0.0512984379416716,41740000.0,813670000.0,0
U77,2015,4.77,0.0154310907903331,7560000.0,489920000.0,0
U77,2016,22.98,0.0509004937069744,29280000.0,575240000.0,0
U77,2017,7.61,0.0416199775892428,13000000.0,312350000.0,0
WJP,2015,22.03,0.0838665132336018,36440000.0,434500000.0,1
WJP,2016,19.02,0.0811189511084421,32420000.0,399660000.0,1
WJP,2017,17.78,0.074781029956574,30480000.0,407590000.0,1
Y03,2014,4.21,0.0235961768219832,20540000.0,870480000.0,0
Y03,2015,5.99,0.0368748769069947,24340000.0,660070000.0,0
Y03,2016,4.53,0.0267337785698897,13650000.0,510590000.0,0
Y03,2017,23.05,-0.0188389169343735,-8210000.000000001,435800000.0,0
Y06,2014,40.16,-0.0002457057505601,-19740.0,80340000.0,1
Y06,2015,5.02,0.0244953742640874,2330000.0,95120000.0,0
Y06,2016,6.3,0.0525544388609715,5020000.0,95520000.0,0
Y06,2017,-1.95,0.0235015092712376,2180000.0,92760000.0,0
Y06,2014,40.16,-0.0002457057505601,-19740.0,80340000.0,1
Y06,2015,5.02,0.0244953742640874,2330000.0,95120000.0,0
Y06,2016,6.3,0.0525544388609715,5020000.0,95520000.0,0
Y06,2017,-1.95,0.0235015092712376,2180000.0,92760000.0,0
Y3D,2014,-17.03,-0.1934139224676948,-4640000.0,23990000.0,0
Y3D,2015,6.56,0.0841219768664563,1600000.0,19020000.0,0
Y3D,2016,5.21,0.1566579634464752,3000000.0,19150000.0,0
Y3D,2017,6.69,0.0761293281357486,3320000.0,43610000.0,0
Y45,2014,-28.89,-0.0773281179479464,-5140000.0,66470000.0,0
Y45,2015,-35.47,-0.1220037705359547,-9060000.0,74260000.0,0
Y45,2016,-17.67,-0.0464128948693962,-6450000.0,138970000.0,0
Y45,2017,-10.7,-0.0379647407924594,-4350000.0,114580000.0,0
Y45,2014,-28.89,-0.0773281179479464,-5140000.0,66470000.0,0
Y45,2015,-35.47,-0.1220037705359547,-9060000.0,74260000.0,0
Y45,2016,-17.67,-0.0464128948693962,-6450000.0,138970000.0,0
Y45,2017,-10.7,-0.0379647407924594,-4350000.0,114580000.0,0
Y45,2014,-28.89,-0.0773281179479464,-5140000.0,66470000.0,0
Y45,2015,-35.47,-0.1220037705359547,-9060000.0,74260000.0,0
Y45,2016,-17.67,-0.0464128948693962,-6450000.0,138970000.0,0
Y45,2017,-10.7,-0.0379647407924594,-4350000.0,114580000.0,0
Y45,2014,-28.89,-0.0773281179479464,-5140000.0,66470000.0,0
Y45,2015,-35.47,-0.1220037705359547,-9060000.0,74260000.0,0
Y45,2016,-17.67,-0.0464128948693962,-6450000.0,138970000.0,0
Y45,2017,-10.7,-0.0379647407924594,-4350000.0,114580000.0,0
Y45,2014,-28.89,-0.0773281179479464,-5140000.0,66470000.0,0
Y45,2015,-35.47,-0.1220037705359547,-9060000.0,74260000.0,0
Y45,2016,-17.67,-0.0464128948693962,-6450000.0,138970000.0,0
Y45,2017,-10.7,-0.0379647407924594,-4350000.0,114580000.0,0
Y45,2014,-28.89,-0.0773281179479464,-5140000.0,66470000.0,0
Y45,2015,-35.47,-0.1220037705359547,-9060000.0,74260000.0,0
Y45,2016,-17.67,-0.0464128948693962,-6450000.0,138970000.0,0
Y45,2017,-10.7,-0.0379647407924594,-4350000.0,114580000.0,0
