Name,p_2014,p_2015,p_2016,p_2017,p_2018,p_2019,p_2020,p_2021,p_2022
S61.SI,1.3049999475479126,1.8799999952316284,1.950000047683716,2.200000047683716,2.539999961853028,2.900000095367432,3.619999885559082,2.950000047683716,2.9100000858306885
S63.SI,3.7899999618530273,3.359999895095825,2.869999885559082,3.299999952316284,3.369999885559082,3.7200000286102295,4.110000133514404,3.7100000381469727,3.7300000190734863
S68.SI,6.849999904632568,7.769999980926514,7.079999923706055,7.420000076293945,8.199999809265137,7.639999866485596,8.699999809265137,9.899999618530272,9.3100004196167
S69.SI,0.1299999952316284,0.1369999945163726,0.1190000027418136,0.1449999958276748,0.1679999977350235,0.0829999968409538,0.0759999975562095,0.0780000016093254,0.1129999980330467
S71.SI,0.1420000046491623,0.1599999964237213,0.1990000009536743,0.3149999976158142,0.9449999928474426,0.449999988079071,0.4600000083446502,0.4799999892711639,0.4000000059604645
S7OU.SI,0.7649999856948853,0.9100000262260436,0.6200000047683716,0.3849999904632568,0.5799999833106995,0.1309999972581863,0.1669999957084655,0.1140000000596046,0.1360000073909759
S7P.SI,0.25,0.2349999994039535,0.2249999940395355,0.2249999940395355,0.1700000017881393,0.0939999967813491,0.0599999986588954,0.0599999986588954,0.061999998986721
S85.SI,0.449999988079071,0.7400000095367432,0.800000011920929,0.7699999809265137,0.8399999737739563,0.7300000190734863,0.5699999928474426,0.5450000166893005,0.4199999868869781
S9B.SI,0.3149999976158142,0.2849999964237213,0.2000000029802322,0.1979999989271164,0.1949999928474426,0.1539999991655349,0.1739999949932098,0.1299999952316284,0.1000000014901161
SK6U.SI,0.9800000190734864,1.0549999475479126,0.9200000166893004,0.9700000286102296,1.0499999523162842,1.0299999713897705,1.059999942779541,0.8349999785423279,0.959999978542328
STG.SI,,,,,,,,,1.190000057220459
T12.SI,0.2649999856948852,0.3700000047683716,0.3449999988079071,0.4399999976158142,0.8299999833106995,0.6200000047683716,0.4950000047683716,0.6299999952316284,0.7599999904632568
T13.SI,0.5699999928474426,0.375,0.1400000005960464,0.1080000028014183,0.1019999980926513,0.0640000030398368,0.0340000018477439,0.025000000372529,0.1759999990463256
T14.SI,0.9700000286102296,0.9350000023841858,0.949999988079071,0.8700000047683716,1.0399999618530271,0.8550000190734863,0.8299999833106995,0.8700000047683716,1.100000023841858
T24.SI,0.2800000011920929,0.4050000011920929,0.3100000023841858,0.3000000119209289,0.4799999892711639,0.395000010728836,0.3100000023841858,0.3149999976158142,0.4449999928474426
T39.SI,3.990000009536743,4.130000114440918,3.559999942779541,3.450000047683716,2.640000104904175,2.509999990463257,2.0199999809265137,1.1799999475479126,2.3299999237060547
T41.SI,0.2399999946355819,0.2599999904632568,0.2450000047683715,0.270000010728836,0.2599999904632568,0.2199999988079071,0.2199999988079071,0.1800000071525573,0.1700000017881393
T43.SI,0.3050000071525574,0.2349999994039535,0.209999993443489,0.2300000041723251,0.3650000095367431,0.5649999976158142,0.1589999943971634,0.0590000003576278,0.1689999997615814
T55.SI,1.715000033378601,1.1699999570846558,0.4399999976158142,0.449999988079071,0.5149999856948853,0.3100000023841858,0.2349999994039535,0.2300000041723251,0.2199999988079071
T6I.SI,0.4449999928474426,0.375,0.2849999964237213,0.2599999904632568,0.3000000119209289,0.2800000011920929,0.3199999928474426,0.3320609927177429,0.3499999940395355
T82U.SI,1.6100000143051147,1.8799999952316284,1.5800000429153442,1.7300000190734863,2.069999933242798,1.9299999475479128,1.840000033378601,1.600000023841858,1.5199999809265137
TCU.SI,,,,,,,,1.309999942779541,1.059999942779541
TQ5.SI,1.4950000047683716,1.7200000286102295,1.649999976158142,1.5750000476837158,2.150000095367432,1.809999942779541,1.7000000476837158,1.2300000190734863,1.1100000143051147
TS0U.SI,0.6321920156478882,0.6401439905166626,0.5544170141220093,0.6160190105438232,0.6600210070610046,0.5,0.5450000166893005,0.3899999856948852,0.4099999964237213
U06.SI,2.930000066757202,3.5199999809265137,3.0,2.8299999237060547,3.369999885559082,2.990000009536743,2.819999933242798,2.3399999141693115,2.5999999046325684
U09.SI,0.25,0.25,0.1580000072717666,0.3149999976158142,0.2599999904632568,0.2049999982118606,0.164000004529953,0.3000000119209289,0.270000010728836
U10.SI,1.6299999952316284,1.5099999904632568,1.3799999952316284,1.274999976158142,1.4299999475479126,1.2400000095367432,1.2100000381469729,1.5,1.6200000047683716
U11.SI,20.0,23.18000030517578,18.09000015258789,20.920000076293945,27.43000030517578,25.190000534057617,25.65999984741211,23.3799991607666,29.959999084472656
U13.SI,4.449999809265137,4.800000190734863,4.46999979019165,4.849999904632568,7.300000190734863,7.25,7.019999980926514,6.699999809265137,6.619999885559082
U14.SI,5.869999885559082,7.21999979019165,5.599999904632568,6.369999885559082,9.149999618530272,6.639999866485596,7.980000019073486,7.320000171661377,7.289999961853027
U77.SI,2.049999952316284,2.619999885559082,1.5499999523162842,1.850000023841858,1.100000023841858,0.4600000083446502,0.324999988079071,0.5400000214576721,0.5600000023841858
U96.SI,5.25,4.309999942779541,2.509999990463257,3.150000095367432,3.400000095367432,2.5899999141693115,2.119999885559082,1.649999976158142,2.2799999713897705
U9E.SI,1.100000023841858,1.1349999904632568,0.4699999988079071,0.4300000071525574,0.4699999988079071,0.3650000095367431,0.3000000119209289,0.2249999940395355,0.3100000023841858
UD1U.SI,,0.7445060014724731,0.6700000166893005,0.7350000143051147,0.8100000023841858,0.7450000047683716,0.8299999833106995,0.6549999713897705,0.6349999904632568
UD2.SI,,0.6249799728393555,0.462583988904953,1.0235899686813354,0.5117949843406677,0.8169040083885193,0.550000011920929,0.8700000047683716,0.6150000095367432
V03.SI,7.400000095367432,8.130000114440918,7.800000190734863,10.1899995803833,23.059999465942383,16.260000228881836,16.329999923706055,19.84000015258789,17.600000381469727
VL6.SI,,,,,,0.6299999952316284,0.7350000143051147,0.6650000214576721,0.7649999856948853
VTA.SI,,,,,,,,,5.0
W05.SI,1.7300000190734863,1.830000042915344,1.534999966621399,1.7350000143051147,2.4200000762939453,2.049999952316284,2.0,1.899999976158142,1.7599999904632568
WJP.SI,1.3624999523162842,1.5924999713897705,1.475000023841858,1.4175000190734863,1.4674999713897705,1.5225000381469729,1.9299999475479128,2.1600000858306885,2.0299999713897705
XJB.SI,,,,,,,,0.6800000071525574,0.5
XZL.SI,,,,,,,0.8500000238418579,0.4749999940395355,0.4850000143051147
Y03.SI,2.140000104904175,1.7450000047683716,1.2999999523162842,1.399999976158142,1.2300000190734863,0.9300000071525574,0.915000021457672,0.7699999809265137,0.8949999809265137
Y06.SI,0.0230000000447034,0.3499999940395355,0.4000000059604645,0.2000000029802322,0.1800000071525573,0.1800000071525573,0.0350000001490116,0.0359999984502792,0.0149999996647238
Y35.SI,0.0460000000894069,0.0240000002086162,0.3050000071525574,0.1889999955892563,0.0769999995827674,0.0020000000949949,0.003000000026077,0.0340000018477439,0.0170000009238719
Y3D.SI,0.8639990091323853,0.4799990057945251,0.3839989900588989,0.3839989900588989,0.2879990041255951,0.1000000014901161,0.1000000014901161,0.0769999995827674,0.0680000036954879
Y45.SI,0.3600000143051147,0.4399999976158142,0.4000000059604645,0.6000000238418579,0.3899999856948852,0.1490000039339065,0.0549999997019767,0.0209999997168779,0.0579999983310699
Y92.SI,0.550000011920929,0.7200000286102295,0.6800000071525574,0.8650000095367432,0.9200000166893004,0.7300000190734863,0.7950000166893005,0.824999988079071,0.6549999713897705
Z25.SI,1.1200000047683716,1.0099999904632568,1.0199999809265137,1.3899999856948853,1.850000023841858,1.2699999809265137,1.149999976158142,1.100000023841858,1.149999976158142
Z59.SI,0.6502400040626526,0.5400000214576721,0.4449999928474426,0.574999988079071,0.5049999952316284,0.3400000035762787,0.3149999976158142,0.2750000059604645,0.1340000033378601
Z74.SI,3.5299999713897705,4.079999923706055,3.509999990463257,3.869999885559082,3.539999961853028,3.0199999809265137,3.299999952316284,2.359999895095825,2.430000066757202
Z77.SI,3.5,4.070000171661377,3.509999990463257,3.849999904632568,3.549999952316284,3.0,3.299999952316284,2.369999885559082,2.4600000381469727

